season,round,driver_code,win_books,win_avg_american_odds,win_avg_decimal_odds,win_best_american_odds,win_best_decimal_odds,win_best_sportsbook,win_market_implied_probability,win_market_no_vig_probability,podium_books,podium_avg_american_odds,podium_avg_decimal_odds,podium_best_american_odds,podium_best_decimal_odds,podium_best_sportsbook,podium_market_implied_probability,podium_market_no_vig_probability,podium_market_avg_american_odds,podium_market_avg_decimal_odds,podium_market_best_american_odds,podium_market_best_decimal_odds,podium_market_probability,podium_market_no_vig_probability_only,podium_estimated_probability,podium_estimated_decimal_odds,podium_estimated_american_odds,podium_effective_avg_decimal_odds,podium_effective_avg_american_odds,podium_effective_best_decimal_odds,podium_effective_best_american_odds,podium_effective_probability,podium_effective_no_vig_probability,podium_odds_source
2026,6,PIA,1,8000,81,8000,81,not specified,0.0123456790123457,0.0100287449602614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,6,RUS,1,5500,56,5500,56,not specified,0.0178571428571428,0.0145058632460924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,6,SAI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,6,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,6,VER,1,250,3.5,250,3.5,not specified,0.285714285714286,0.232093811937478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,ALO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,ANT,1,317,4.17,317,4.17,Polymarket,0.239808153477218,0.237380789479315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,BEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,BOT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,GAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,HAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,HAM,1,900,10,900,10,Polymarket,0.1,0.0989877892128744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,HUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,LAW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,LEC,1,2400,25,2400,25,Polymarket,0.04,0.0395951156851497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,LIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,NOR,1,1329,14.29,1329,14.29,Polymarket,0.0699790062981106,0.0692706712476378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,OCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,PER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,PIA,1,1900,20,1900,20,Polymarket,0.05,0.0494938946064372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,RUS,1,122,2.22,122,2.22,Polymarket,0.45045045045045,0.445890942400335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,SAI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,7,VER,1,1567,16.67,1567,16.67,Polymarket,0.0599880023995201,0.059380797368251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2026,8,ALB,NA,60000,601,60000,601,manual,0.0016638935108153,0.00133374818133106,NA,40000,401,40000,401,manual,0.00249376558603491,0.00210582336911333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,ALO,NA,70000,701,70000,701,manual,0.0014265335235378,0.00114348453206842,NA,50000,501,50000,501,manual,0.00199600798403193,0.00168549934334221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,ANT,NA,200,3,200,3,manual,0.333333333333333,0.267194218993323,NA,-350,1.28571428571429,-350,1.28571428571429,manual,0.777777777777778,0.656782910789016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,BEA,NA,60000,601,60000,601,manual,0.0016638935108153,0.00133374818133106,NA,40000,401,40000,401,manual,0.00249376558603491,0.00210582336911333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,BOR,NA,50000,501,50000,501,manual,0.00199600798403193,0.00159996538319355,NA,30000,301,30000,301,manual,0.00332225913621262,0.00280543246184202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,BOT,NA,70000,701,70000,701,manual,0.0014265335235378,0.00114348453206842,NA,50000,501,50000,501,manual,0.00199600798403193,0.00168549934334221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,COL,NA,40000,401,40000,401,manual,0.00249376558603491,0.00199895924433907,NA,20000,201,20000,201,manual,0.00497512437810945,0.004201170005047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,GAS,NA,40000,401,40000,401,manual,0.00249376558603491,0.00199895924433907,NA,13000,131,13000,131,manual,0.00763358778625954,0.00644607000774388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,HAD,NA,20000,201,20000,201,manual,0.00497512437810945,0.00398797341781078,NA,1800,19,1800,19,manual,0.0526315789473684,0.0444439563691815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,HAM,NA,300,4,300,4,manual,0.25,0.200395664244992,NA,-200,1.5,-200,1.5,manual,0.666666666666667,0.562956780676299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,HUL,NA,50000,501,50000,501,manual,0.00199600798403193,0.00159996538319355,NA,30000,301,30000,301,manual,0.00332225913621262,0.00280543246184202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,LAW,NA,40000,401,40000,401,manual,0.00249376558603491,0.00199895924433907,NA,10000,101,10000,101,manual,0.0099009900990099,0.00836074426746978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,LEC,NA,700,8,700,8,manual,0.125,0.100197832122496,NA,105,2.05,105,2.05,manual,0.487804878048781,0.411919595616804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,LIN,NA,40000,401,40000,401,manual,0.00249376558603491,0.00199895924433907,NA,18000,181,18000,181,manual,0.00552486187845303,0.00466538768516269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,NOR,NA,900,10,900,10,manual,0.1,0.0801582656979969,NA,200,3,200,3,manual,0.333333333333333,0.281478390338149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,OCO,NA,60000,601,60000,601,manual,0.0016638935108153,0.00133374818133106,NA,40000,401,40000,401,manual,0.00249376558603491,0.00210582336911333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,PER,NA,70000,701,70000,701,manual,0.0014265335235378,0.00114348453206842,NA,50000,501,50000,501,manual,0.00199600798403193,0.00168549934334221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,PIA,NA,1800,19,1800,19,manual,0.0526315789473684,0.0421885608936826,NA,450,5.5,450,5.5,manual,0.181818181818182,0.153533667457172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,RUS,NA,300,4,300,4,manual,0.25,0.200395664244992,NA,-200,1.5,-200,1.5,manual,0.666666666666667,0.562956780676299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,SAI,NA,60000,601,60000,601,manual,0.0016638935108153,0.00133374818133106,NA,40000,401,40000,401,manual,0.00249376558603491,0.00210582336911333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,STR,NA,70000,701,70000,701,manual,0.0014265335235378,0.00114348453206842,NA,50000,501,50000,501,manual,0.00199600798403193,0.00168549934334221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,8,VER,NA,850,9.5,850,9.5,manual,0.105263157894737,0.0843771217873651,NA,200,3,200,3,manual,0.333333333333333,0.281478390338149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2026,9,ALB,1,70000,701,70000,701,DraftKings/manual supplied,0.001426533523538,0.001156869572188,1,50000,501,50000,501,DraftKings/manual supplied,0.001996007984032,0.001687656084887,50000,501,50000,501,0.001996007984032,0.001687656084887,NA,NA,NA,501,50000,501,50000,0.001996007984032,0.001687656084887,market
2026,9,ALO,1,100000,1001,100000,1001,DraftKings/manual supplied,9.99000999001e-4,8.10155414689e-4,1,70000,701,70000,701,DraftKings/manual supplied,0.001426533523538,0.001206156488628,70000,701,70000,701,0.001426533523538,0.001206156488628,NA,NA,NA,701,70000,701,70000,0.001426533523538,0.001206156488628,market
2026,9,ANT,1,150,2.5,150,2.5,DraftKings/manual supplied,0.4,0.324386228041648,1,-350,1.28571428571429,-350,1.28571428571429,DraftKings/manual supplied,0.777777777777778,0.657623321077613,-350,1.28571428571429,-350,1.28571428571429,0.777777777777778,0.657623321077613,NA,NA,NA,1.28571428571429,-350,1.28571428571429,-350,0.777777777777778,0.657623321077613,market
2026,9,BEA,1,70000,701,70000,701,DraftKings/manual supplied,0.001426533523538,0.001156869572188,1,50000,501,50000,501,DraftKings/manual supplied,0.001996007984032,0.001687656084887,50000,501,50000,501,0.001996007984032,0.001687656084887,NA,NA,NA,501,50000,501,50000,0.001996007984032,0.001687656084887,market
2026,9,BOR,1,70000,701,70000,701,DraftKings/manual supplied,0.001426533523538,0.001156869572188,1,30000,301,30000,301,DraftKings/manual supplied,0.003322259136213,0.002809022254247,30000,301,30000,301,0.003322259136213,0.002809022254247,NA,NA,NA,301,30000,301,30000,0.003322259136213,0.002809022254247,market
2026,9,BOT,1,100000,1001,100000,1001,DraftKings/manual supplied,9.99000999001e-4,8.10155414689e-4,1,60000,601,60000,601,DraftKings/manual supplied,0.001663893510815,0.001406848084074,60000,601,60000,601,0.001663893510815,0.001406848084074,NA,NA,NA,601,60000,601,60000,0.001663893510815,0.001406848084074,market
2026,9,COL,1,70000,701,70000,701,DraftKings/manual supplied,0.001426533523538,0.001156869572188,1,30000,301,30000,301,DraftKings/manual supplied,0.003322259136213,0.002809022254247,30000,301,30000,301,0.003322259136213,0.002809022254247,NA,NA,NA,301,30000,301,30000,0.003322259136213,0.002809022254247,market
2026,9,GAS,1,50000,501,50000,501,DraftKings/manual supplied,0.001996007984032,0.001618693752703,1,30000,301,30000,301,DraftKings/manual supplied,0.003322259136213,0.002809022254247,30000,301,30000,301,0.003322259136213,0.002809022254247,NA,NA,NA,301,30000,301,30000,0.003322259136213,0.002809022254247,market
